"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"3132",593372,"Martínez, Carlos","3132","100.0","0.232","0.159","0.287","0.391","0.299","0.282","0.220","179","772","86.8","8.0","2067","91.4","90.01","357","1466","1665","-1.4","5.31","113","147","108","147","291","317","297"
"3131",452657,"Lester, Jon","3131","100.0","0.259","0.171","0.313","0.430","0.320","0.301","0.238","179","691","86.2","10.1","2220","87.6","87.48","356","1422","1709","-0.1","6.26","111","151","106","149","296","316","294"
"3111",453286,"Scherzer, Max","3111","100.0","0.178","0.141","0.248","0.319","0.247","0.242","0.176","126","709","86.5","19.1","2335","89.0","88.36","520","1619","1492","-0.6","6.02","111","152","113","149","293","309","292"
"3097",527048,"Pérez, Martín","3097","100.0","0.301","0.152","0.330","0.453","0.349","0.354","0.295","221","735","87.0","9.8","2074","88.9","88.11","249","1390","1707","-0.8","5.83","104","149","110","146","297","324","293"
"3091",445060,"Nolasco, Ricky","3091","100.0","0.286","0.222","0.314","0.508","0.357","0.364","0.290","205","716","89.7","14.4","2064","85.1","83.77","357","1418","1672","-1.3","5.41","112","152","108","149","300","322","299"
"3089",605200,"Davies, Zach","3089","100.0","0.275","0.148","0.306","0.424","0.323","0.333","0.285","204","741","85.9","6.8","2160","85.4","84.77","237","1342","1747","-0.6","6.02","108","154","113","150","303","311","288"
"3085",573185,"Straily, Dan","3085","100.0","0.256","0.210","0.294","0.466","0.330","0.302","0.233","176","687","87.1","18.5","2140","86.8","86.25","406","1539","1546","-0.5","6.17","109","151","108","149","294","322","298"
"3084",571578,"Corbin, Patrick","3084","100.0","0.276","0.185","0.329","0.461","0.333","0.317","0.261","208","753","87.9","7.8","2259","87.2","87.09","367","1450","1634","-0.1","6.33","107","152","112","147","302","323","298"
"3082",622663,"Severino, Luis","3082","100.0","0.208","0.129","0.274","0.338","0.263","0.270","0.215","150","720","87.0","8.0","2322","92.9","92.48","425","1514","1568","-0.4","6.11","109","152","115","146","296","321","289"
"3080",519141,"Pomeranz, Drew","3080","100.0","0.252","0.137","0.311","0.388","0.310","0.313","0.244","166","659","87.8","13.1","2288","86.5","83.52","330","1373","1707","-3.0","5.09","109","149","114","146","285","325","289"
"3074",527054,"Teheran, Julio","3074","100.0","0.257","0.185","0.285","0.443","0.330","0.322","0.251","186","723","87.0","13.8","2261","87.3","87.32","311","1444","1630","0.0","6.22","109","148","110","149","297","315","287"
"3058",471911,"Carrasco, Carlos","3058","100.0","0.235","0.151","0.308","0.386","0.289","0.293","0.233","173","735","87.1","9.3","2230","89.8","89.75","443","1495","1563","0.0","6.28","108","152","111","149","288","313","291"
"3054",489119,"Miley, Wade","3054","100.0","0.287","0.175","0.333","0.462","0.362","0.356","0.276","179","624","87.4","7.2","2207","87.4","86.58","274","1253","1801","-0.8","5.84","105","152","114","145","303","324","296"
"3054",506433,"Darvish, Yu","3054","100.0","0.228","0.169","0.284","0.397","0.296","0.293","0.232","159","697","86.0","13.1","2516","89.1","88.16","401","1435","1619","-0.9","6.06","108","150","109","147","294","326","295"
"3045",453385,"Richard, Clayton","3045","100.0","0.308","0.174","0.354","0.482","0.357","0.321","0.275","240","780","87.1","1.5","2088","87.9","85.68","290","1476","1569","-2.2","5.37","103","149","110","147","297","313","294"
"3029",434628,"Hammel, Jason","3029","100.0","0.284","0.159","0.318","0.442","0.329","0.341","0.275","209","737","87.9","16.0","2267","87.8","88.42","312","1454","1575","0.6","6.44","114","153","110","145","298","320","303"
"2945",446372,"Kluber, Corey","2945","100.0","0.193","0.128","0.268","0.321","0.240","0.246","0.204","141","732","85.3","10.5","2392","89.1","88.95","485","1445","1500","-0.1","6.13","109","152","111","149","287","311","291"
"2937",468504,"Chacín, Jhoulys","2937","100.0","0.235","0.138","0.275","0.373","0.302","0.306","0.237","157","667","86.1","9.8","2234","86.1","84.68","252","1251","1686","-1.4","5.52","106","151","115","145","294","315","299"
"2925",450306,"Vargas, Jason","2925","100.0","0.264","0.178","0.291","0.442","0.326","0.323","0.255","181","685","86.9","14.8","2283","80.9","80.55","298","1268","1657","-0.4","6.05","111","153","111","144","299","320","299"
"2924",285079,"Dickey, R.A.","2924","100.0","0.266","0.185","0.293","0.450","0.334","0.310","0.249","193","726","86.2","10.1","1781","78.2","76.51","284","1387","1536","-1.7","5.44","109","149","107","149","294","314","285"
"2882",570632,"Ureña, José","2882","100.0","0.238","0.177","0.251","0.415","0.316","0.340","0.260","152","638","86.3","13.1","2121","91.6","90.90","260","1310","1572","-0.7","6.05","108","151","108","149","296","321","296"
"2875",519043,"Moore, Matt","2875","100.0","0.283","0.203","0.323","0.486","0.354","0.359","0.273","200","706","89.4","15.7","2184","88.2","86.99","269","1381","1494","-1.2","5.71","107","146","109","146","292","314","294"
"2849",502171,"Cobb, Alex","2849","100.0","0.254","0.151","0.283","0.405","0.304","0.323","0.269","175","689","88.1","9.2","2178","87.0","85.20","213","1261","1587","-1.8","5.34","115","151","114","146","295","327","299"
"2819",605164,"Bundy, Dylan","2819","100.0","0.240","0.180","0.273","0.420","0.308","0.317","0.240","152","633","88.4","19.5","2349","87.1","85.92","350","1384","1435","-1.2","5.70","107","154","116","146","301","324","300"
"2810",547888,"Tanaka, Masahiro","2810","100.0","0.257","0.210","0.307","0.467","0.326","0.309","0.242","180","700","88.0","8.3","2064","87.5","86.55","447","1438","1372","-1.0","5.68","109","153","113","145","296","321","289"
"2779",502190,"Leake, Mike","2779","100.0","0.278","0.146","0.312","0.424","0.316","0.313","0.267","201","724","87.5","5.9","2128","87.2","85.26","247","1344","1435","-1.9","5.10","112","149","109","148","292","316","298"
"2772",407793,"Lackey, John","2772","100.0","0.252","0.217","0.270","0.469","0.331","0.336","0.263","165","654","88.1","14.2","2146","86.6","86.44","303","1316","1456","-0.2","6.13","115","152","108","150","295","318","296"
"2770",592314,"Foltynewicz, Mike","2770","100.0","0.277","0.169","0.332","0.446","0.342","0.334","0.264","169","610","88.3","13.3","2291","90.8","90.54","285","1251","1519","-0.3","6.11","107","148","110","149","296","316","286"
"2752",519076,"Nelson, Jimmy","2752","100.0","0.257","0.117","0.343","0.374","0.301","0.284","0.233","171","665","85.8","5.6","2311","91.0","91.08","338","1339","1413","0.1","6.29","109","153","112","151","301","312","289"
"2743",453562,"Arrieta, Jake","2743","100.0","0.235","0.176","0.279","0.411","0.306","0.305","0.240","150","637","87.4","10.6","2310","89.2","88.26","255","1209","1534","-0.9","6.09","114","151","108","149","295","318","298"
"2743",592836,"Walker, Taijuan","2743","100.0","0.247","0.163","0.294","0.410","0.311","0.312","0.243","148","600","88.6","9.7","2078","89.5","89.01","266","1235","1507","-0.5","5.95","111","155","112","150","302","326","302"
"2742",544931,"Strasburg, Stephen","2742","100.0","0.204","0.112","0.276","0.317","0.252","0.257","0.200","131","641","87.3","11.0","2240","91.0","91.60","377","1362","1380","0.6","6.83","110","151","112","149","292","308","292"
"2715",592662,"Ray, Robbie","2715","100.0","0.199","0.156","0.270","0.356","0.282","0.296","0.214","116","582","89.6","14.1","2191","89.7","88.94","415","1213","1502","-0.8","6.02","108","153","113","148","304","323","298"
"2690",608379,"Wacha, Michael","2690","100.0","0.267","0.142","0.329","0.409","0.316","0.301","0.247","170","636","86.8","9.9","2081","90.9","91.43","294","1285","1404","0.5","6.65","112","149","109","148","290","315","297"
"2688",640455,"Manaea, Sean","2688","100.0","0.268","0.159","0.319","0.427","0.329","0.328","0.263","167","623","89.1","12.5","1794","87.6","87.75","325","1285","1403","0.2","6.46","107","149","113","147","295","321","295"
"2686",641771,"Kuhl, Chad","2686","100.0","0.269","0.172","0.325","0.441","0.338","0.329","0.260","159","592","88.7","11.6","2213","92.5","92.45","278","1206","1480","-0.1","6.25","110","151","113","149","301","320","298"
"2677",467100,"Nova, Iván","2677","100.0","0.277","0.187","0.303","0.464","0.330","0.328","0.271","203","732","89.0","8.7","2205","89.4","88.43","242","1352","1324","-1.0","5.79","110","150","111","149","300","319","300"
"2665",605400,"Nola, Aaron","2665","100.0","0.241","0.142","0.311","0.383","0.293","0.278","0.224","154","640","85.7","9.0","2119","86.2","86.42","314","1205","1460","0.2","6.49","108","150","108","148","292","314","288"
"2664",543243,"Gray, Sonny","2664","100.0","0.226","0.148","0.270","0.374","0.290","0.308","0.243","139","615","87.1","5.2","2409","89.6","89.53","337","1241","1422","-0.1","6.15","109","152","115","146","296","323","296"
"2662",664641,"Miranda, Aríel","2662","100.0","0.233","0.240","0.237","0.473","0.329","0.330","0.238","140","600","87.9","20.6","2082","87.8","86.42","328","1270","1392","-1.4","5.63","106","151","109","147","294","316","290"
"2661",608566,"Márquez, Germán","2661","100.0","0.274","0.199","0.320","0.473","0.341","0.322","0.257","174","634","88.6","9.0","2268","90.5","88.60","266","1297","1364","-1.9","5.20","112","153","111","147","301","320","303"
"2644",519455,"Zimmermann, Jordan","2644","100.0","0.313","0.215","0.332","0.528","0.372","0.345","0.280","204","651","89.1","17.0","2352","88.8","88.30","233","1303","1340","-0.5","5.97","109","153","111","147","299","328","295"
"2641",453178,"Kennedy, Ian","2641","100.0","0.246","0.239","0.258","0.485","0.338","0.356","0.261","143","582","89.3","17.6","2292","88.3","88.37","269","1207","1434","0.1","6.43","114","153","110","145","298","321","302"
"2636",488768,"Cashner, Andrew","2636","100.0","0.250","0.115","0.267","0.365","0.304","0.330","0.275","156","624","86.9","10.4","2025","90.6","89.41","175","1178","1458","-1.2","5.67","106","149","111","147","293","324","295"
"2630",571666,"Fiers, Mike","2630","100.0","0.266","0.213","0.302","0.479","0.354","0.337","0.254","157","591","86.3","12.6","2255","84.7","84.26","259","1214","1416","-0.4","6.11","109","150","113","149","286","315","294"
"2627",543606,"Odorizzi, Jake","2627","100.0","0.220","0.217","0.228","0.437","0.313","0.324","0.238","117","531","87.6","19.5","2068","87.2","85.60","318","1261","1364","-1.6","5.48","115","152","114","147","299","325","298"
"2618",476451,"Hellickson, Jeremy","2618","100.0","0.255","0.242","0.248","0.497","0.338","0.345","0.272","160","628","87.7","17.8","2147","85.4","83.95","228","1257","1361","-1.4","5.64","109","153","112","148","294","317","292"
"2610",502043,"Gibson, Kyle","2610","100.0","0.292","0.176","0.328","0.468","0.355","0.353","0.288","182","624","88.3","6.5","2092","88.2","88.87","278","1200","1410","0.7","6.68","106","148","112","147","291","314","290"
"2587",434622,"Jiménez, Ubaldo","2587","100.0","0.291","0.252","0.330","0.543","0.379","0.357","0.279","169","580","89.1","12.1","2056","86.9","85.85","233","1107","1476","-1.1","5.65","108","154","117","146","301","324","298"
"2573",607536,"Freeland, Kyle","2573","100.0","0.284","0.153","0.317","0.436","0.340","0.317","0.256","169","596","85.7","4.4","2170","89.6","89.96","212","1171","1402","0.4","6.37","108","152","111","145","306","322","300"
"2558",606131,"Perdomo, Luis","2558","100.0","0.285","0.141","0.327","0.426","0.339","0.331","0.267","182","638","87.7","0.7","2051","90.6","89.04","245","1158","1400","-1.6","5.46","105","149","112","146","293","314","297"
"2533",456501,"Cueto, Johnny","2533","100.0","0.277","0.192","0.327","0.470","0.347","0.350","0.278","160","577","87.8","14.9","2042","87.4","85.75","284","1247","1286","-1.6","5.51","111","148","110","148","291","313","296"
"2531",456068,"González, Miguel","2531","100.0","0.271","0.187","0.291","0.458","0.337","0.339","0.267","167","616","88.1","17.1","2293","87.0","85.74","183","1205","1326","-1.3","5.64","111","153","111","147","295","313","295"
"2527",656756,"Montgomery, Jordan","2527","100.0","0.236","0.150","0.277","0.387","0.295","0.307","0.239","140","592","86.9","13.5","2215","86.6","85.87","321","1193","1334","-0.7","5.90","105","150","109","144","302","321","285"
"2521",477132,"Kershaw, Clayton","2521","100.0","0.212","0.145","0.270","0.357","0.258","0.256","0.207","136","641","85.3","10.4","2387","88.0","87.51","388","1303","1218","-0.5","6.05","112","153","107","145","294","313","290"
"2519",621389,"Blach, Ty","2519","100.0","0.283","0.156","0.296","0.439","0.326","0.333","0.287","179","633","86.6","10.0","2097","85.7","83.15","178","1153","1366","-2.6","4.95","108","147","110","147","293","314","295"
"2487",457918,"Happ, J.A.","2487","100.0","0.252","0.143","0.303","0.395","0.301","0.288","0.236","145","575","85.9","8.8","2212","89.7","89.10","262","1186","1301","-0.6","5.99","107","151","111","147","299","324","292"
"2479",605242,"Fulmer, Michael","2479","100.0","0.243","0.107","0.275","0.350","0.279","0.307","0.256","150","617","86.1","9.4","2069","92.8","92.80","262","1228","1251","0.0","6.33","109","153","111","146","299","329","294"
"2462",593958,"Rodriguez, Eduardo","2462","100.0","0.241","0.184","0.300","0.424","0.315","0.309","0.230","126","523","86.1","16.5","2147","90.6","89.91","306","1162","1300","-0.7","5.92","109","150","115","146","285","325","286"
"2461",543022,"Chatwood, Tyler","2461","100.0","0.250","0.192","0.286","0.442","0.338","0.328","0.251","136","543","86.2","1.0","2510","91.5","90.99","259","1080","1381","-0.5","5.96","111","152","111","146","300","321","303"
"2460",502706,"Holland, Derek","2460","100.0","0.290","0.245","0.308","0.535","0.388","0.382","0.287","156","538","88.4","14.0","2115","86.1","84.98","190","1013","1447","-1.1","5.77","108","151","107","143","295","311","290"
"2439",601713,"Pivetta, Nick","2439","100.0","0.281","0.211","0.336","0.492","0.358","0.333","0.254","144","512","88.3","13.1","2356","90.2","90.52","247","1118","1321","0.3","6.61","109","151","109","148","289","314","289"
"2436",643327,"Godley, Zack","2436","100.0","0.221","0.143","0.285","0.364","0.285","0.289","0.226","124","561","87.7","4.6","2180","87.6","86.65","333","1092","1343","-0.9","5.66","111","154","112","149","303","325","302"
"2430",448802,"García, Jaime","2430","100.0","0.261","0.168","0.303","0.429","0.324","0.324","0.258","157","602","86.9","4.8","2357","87.1","86.55","290","1127","1303","-0.6","5.97","107","149","110","147","298","316","288"
"2423",592866,"Williams, Trevor","2423","100.0","0.255","0.134","0.297","0.389","0.309","0.315","0.252","145","568","85.9","9.5","2022","89.7","90.43","221","1158","1265","0.7","6.72","110","151","112","149","300","319","299"
"2388",621244,"Berríos, José","2388","100.0","0.239","0.141","0.291","0.380","0.302","0.304","0.230","131","548","85.9","14.5","2213","89.1","88.88","252","1088","1299","-0.2","6.33","107","148","111","146","292","314","292"
"2387",450203,"Morton, Charlie","2387","100.0","0.228","0.158","0.297","0.386","0.301","0.293","0.228","125","549","85.3","6.9","2372","89.6","88.26","277","1070","1315","-1.3","5.65","109","150","114","149","287","317","292"
"2356",571510,"Boyd, Matthew","2356","100.0","0.291","0.181","0.333","0.472","0.350","0.328","0.258","157","540","86.5","15.7","2170","85.9","85.35","259","1146","1210","-0.5","6.03","107","152","110","146","299","328","292"
"2340",282332,"Sabathia, CC","2340","100.0","0.246","0.157","0.278","0.403","0.309","0.311","0.254","139","566","84.6","6.7","2094","85.9","86.51","227","1082","1258","0.6","6.70","105","149","110","145","300","323","288"
"2322",592791,"Taillon, Jameson","2322","100.0","0.290","0.150","0.359","0.440","0.337","0.304","0.254","152","525","86.1","8.9","2272","90.9","90.54","219","1091","1231","-0.4","6.16","108","149","111","148","299","317","296"
"2312",430935,"Hamels, Cole","2312","100.0","0.228","0.157","0.251","0.385","0.301","0.325","0.249","125","548","87.8","10.5","1952","87.9","87.85","232","1081","1231","0.0","6.28","105","150","109","146","297","325","295"
"2312",445926,"Chavez, Jesse","2312","100.0","0.276","0.218","0.306","0.493","0.348","0.349","0.274","148","537","88.9","12.0","2267","88.0","87.47","213","1024","1284","-0.5","5.91","110","153","108","149","300","323","298"
"2303",500724,"Ramírez, JC","2303","100.0","0.267","0.163","0.294","0.430","0.327","0.339","0.271","149","558","87.5","7.9","2172","90.4","90.46","215","1052","1250","0.1","6.25","112","151","107","149","299","325","299"
"2291",460059,"Pelfrey, Mike","2291","100.0","0.270","0.219","0.276","0.488","0.362","0.354","0.266","127","471","87.8","8.6","1885","86.1","86.60","162","929","1362","0.5","6.68","111","153","111","146","295","311","292"
"2291",451596,"Gallardo, Yovani","2291","100.0","0.271","0.200","0.289","0.472","0.349","0.354","0.274","138","509","88.0","12.4","2202","88.9","88.33","209","1015","1276","-0.6","6.00","110","155","110","149","288","315","292"
"2286",112526,"Colon, Bartolo","2286","100.0","0.318","0.235","0.335","0.554","0.381","0.347","0.281","192","603","88.4","12.8","2096","86.7","84.77","135","1069","1217","-1.9","5.25","108","148","112","148","294","318","289"
"2278",605483,"Snell, Blake","2278","100.0","0.234","0.156","0.281","0.390","0.308","0.304","0.231","113","482","85.9","12.8","2287","89.9","90.12","258","984","1294","0.2","6.52","112","151","113","145","300","324","288"
"2277",518633,"Duffy, Danny","2277","100.0","0.257","0.140","0.313","0.397","0.306","0.307","0.247","143","556","86.8","16.0","2268","87.8","88.35","280","1151","1126","0.5","6.58","112","152","111","144","299","319","295"
"2276",543294,"Hendricks, Kyle","2276","100.0","0.242","0.131","0.285","0.372","0.291","0.300","0.249","126","521","84.9","8.5","2063","82.8","82.22","204","975","1301","-0.6","6.11","113","152","110","150","295","317","298"
"2268",572020,"Paxton, James","2268","100.0","0.223","0.101","0.301","0.324","0.263","0.255","0.213","113","506","87.2","12.6","2184","91.4","91.14","309","1094","1174","-0.3","6.39","107","150","108","146","293","313","286"
"2260",622072,"Wood, Alex","2260","100.0","0.217","0.129","0.270","0.346","0.266","0.278","0.232","123","566","85.4","7.2","1969","88.1","87.55","285","1100","1160","-0.5","6.10","111","153","108","145","297","321","294"
"2254",502624,"Anderson, Chase","2254","100.0","0.220","0.142","0.268","0.362","0.281","0.274","0.211","113","514","85.1","14.1","2229","88.4","86.82","256","1057","1197","-1.6","5.52","110","154","113","150","303","314","289"
"2248",502748,"Peacock, Brad","2248","100.0","0.206","0.115","0.287","0.322","0.274","0.266","0.194","100","485","85.5","12.8","2419","86.7","86.52","291","974","1273","-0.2","6.00","108","150","115","149","289","316","294"
"2224",448179,"Hill, Rich","2224","100.0","0.203","0.150","0.265","0.352","0.280","0.275","0.194","99","488","85.7","17.7","2601","82.7","81.85","284","1011","1213","-0.8","5.99","111","153","109","145","296","320","292"
"2219",606160,"Montero, Rafael","2219","100.0","0.306","0.132","0.376","0.438","0.359","0.318","0.249","141","461","84.6","10.5","2252","90.1","89.62","242","1012","1206","-0.5","6.03","112","149","111","147","289","311","296"
"2217",622608,"Senzatela, Antonio","2217","100.0","0.254","0.183","0.283","0.437","0.322","0.325","0.263","128","504","87.5","7.1","2154","91.0","91.26","172","967","1249","0.3","6.37","111","153","112","146","303","321","304"
"2194",572971,"Keuchel, Dallas","2194","100.0","0.218","0.118","0.257","0.336","0.273","0.282","0.230","116","533","85.1","-1.2","2013","85.3","85.26","267","993","1201","0.0","6.24","106","150","113","149","293","318","290"
"2181",628317,"Maeda, Kenta","2181","100.0","0.238","0.185","0.283","0.423","0.303","0.284","0.228","121","508","86.2","15.1","2292","86.3","85.66","283","1048","1132","-0.6","5.93","113","153","108","146","294","321","297"
"2173",605194,"Cotton, Jharel","2173","100.0","0.267","0.227","0.284","0.494","0.352","0.318","0.238","133","498","86.3","17.0","2243","87.3","84.82","226","1033","1140","-2.5","4.93","110","149","112","147","294","322","296"
"2155",425794,"Wainwright, Adam","2155","100.0","0.286","0.157","0.331","0.443","0.340","0.322","0.272","140","490","86.5","8.4","2333","83.6","82.80","170","955","1198","-0.8","6.08","111","147","110","147","293","316","297"
"2133",595191,"Eickhoff, Jerad","2133","100.0","0.281","0.164","0.331","0.445","0.338","0.333","0.260","142","506","88.9","15.3","2320","84.7","84.23","206","951","1182","-0.5","6.16","109","151","108","148","288","314","289"
"2128",547943,"Ryu, Hyun Jin","2128","100.0","0.263","0.199","0.303","0.462","0.336","0.327","0.257","128","487","87.3","9.8","1986","83.8","83.48","245","954","1174","-0.3","6.43","111","152","110","144","298","323","294"
"2104",605182,"Clevinger, Mike","2104","100.0","0.211","0.146","0.275","0.357","0.294","0.312","0.229","92","437","86.9","13.4","2106","87.5","87.93","277","894","1210","0.4","6.53","108","153","112","149","289","315","293"
"2088",534947,"Adleman, Tim","2088","100.0","0.264","0.267","0.283","0.531","0.365","0.332","0.240","124","469","87.4","18.1","2065","86.4","86.48","243","986","1099","0.1","6.51","116","150","111","148","295","305","282"
"2088",458708,"Tomlin, Josh","2088","100.0","0.294","0.199","0.329","0.493","0.340","0.345","0.295","166","564","88.5","13.7","2457","83.5","82.00","199","1021","1067","-1.5","5.32","108","152","110","149","288","314","292"
"2083",430912,"Cain, Matt","2083","100.0","0.310","0.168","0.331","0.477","0.358","0.357","0.293","157","507","88.4","12.2","2369","84.5","82.12","113","907","1174","-2.4","5.16","110","148","109","147","292","315","297"
"2075",543557,"Montgomery, Mike","2075","100.0","0.219","0.102","0.257","0.321","0.280","0.299","0.236","103","470","86.0","3.8","1961","87.1","87.14","185","907","1168","0.0","6.36","113","152","109","149","297","317","295"
"2049",607229,"Gsellman, Robert","2049","100.0","0.280","0.183","0.306","0.462","0.344","0.335","0.275","138","493","86.0","6.9","2134","90.0","89.03","164","979","1070","-1.0","5.92","115","151","112","147","289","310","295"
"2016",448306,"Shields, James","2016","100.0","0.253","0.237","0.271","0.490","0.348","0.356","0.265","116","459","87.7","15.0","2295","84.8","85.48","220","895","1121","0.7","6.68","111","152","110","147","292","307","292"
"2014",621121,"McCullers Jr., Lance","2014","100.0","0.249","0.123","0.332","0.372","0.305","0.287","0.228","114","457","87.2","1.0","2522","89.5","88.47","257","918","1096","-1.0","5.86","108","149","112","149","288","314","289"
"1998",541640,"Ramírez, Erasmo","1998","100.0","0.247","0.195","0.271","0.443","0.308","0.321","0.256","123","497","88.3","12.1","2222","88.5","88.07","217","981","1017","-0.4","6.26","112","153","112","148","293","323","297"
"1941",659275,"Lamet, Dinelson","1941","100.0","0.210","0.191","0.262","0.401","0.304","0.291","0.195","88","419","87.8","14.4","2415","90.9","89.70","250","869","1072","-1.2","5.75","107","151","111","147","292","313","296"
"1936",607352,"Biagini, Joe","1936","100.0","0.265","0.159","0.305","0.425","0.323","0.304","0.249","125","471","85.9","5.6","2244","89.1","88.15","173","899","1036","-1.0","5.84","109","151","111","147","297","321","295"
"1910",490063,"Garza, Matt","1910","100.0","0.270","0.188","0.293","0.458","0.336","0.325","0.267","121","448","86.2","14.5","1996","87.4","87.46","166","919","991","0.1","6.33","109","153","111","149","301","310","287"
"1909",444857,"Feldman, Scott","1909","100.0","0.274","0.210","0.305","0.483","0.347","0.338","0.272","116","424","85.6","10.9","2261","85.0","84.58","170","833","1075","-0.4","6.12","115","150","111","148","295","304","280"
"1855",434671,"Sánchez, Aníbal","1855","100.0","0.313","0.234","0.356","0.547","0.380","0.336","0.267","139","444","88.1","17.0","2084","86.6","86.60","200","846","1009","0.0","6.23","110","153","113","146","298","327","294"
"1833",592351,"Gray, Jon","1833","100.0","0.266","0.134","0.338","0.400","0.309","0.297","0.251","113","425","85.4","7.3","2161","91.9","92.48","182","811","1022","0.6","6.56","111","153","111","147","298","317","303"
"1831",656794,"Newcomb, Sean","1831","100.0","0.260","0.158","0.333","0.418","0.335","0.328","0.249","100","385","88.2","9.8","2287","89.0","87.76","232","859","972","-1.2","5.70","107","149","108","149","298","316","286"
"1827",596057,"Norris, Daniel","1827","100.0","0.295","0.179","0.346","0.474","0.357","0.351","0.271","120","407","89.3","14.2","2316","89.4","88.29","182","801","1026","-1.1","5.58","107","152","113","146","298","326","294"
"1815",607259,"Martínez, Nick","1815","100.0","0.279","0.236","0.278","0.515","0.352","0.345","0.276","124","445","87.0","13.8","2338","88.8","86.59","127","833","982","-2.2","5.60","108","150","112","148","295","327","295"
